中国巨石,600176,6.2,5.7,5.1,5.9,6.7,7.5
雅戈尔,600177,6.1,6.6,4.3,5.8,6.8,6.7
东安动力,600178,5.9,6.3,5.4,5.3,6.5,6.1
ST安通,600179,5.3,4.6,3.9,4.3,6.8,7.2
瑞茂通,600180,5.6,5.7,3.6,5.5,6.8,6.8
S佳通,600182,5.0,5.7,1.9,5.7,6.7,5.6
生益科技,600183,6.5,7.3,5.1,5.9,7.3,6.8
光电股份,600184,5.9,5.9,6.7,6.1,6.7,5.0
格力地产,600185,6.1,6.4,6.3,5.5,6.3,5.8
*ST莲花,600186,5.6,7.0,4.9,5.4,7.3,4.1
国中水务,600187,5.1,6.4,2.6,5.5,7.0,4.5
兖州煤业,600188,6.9,7.4,6.8,5.7,6.7,7.2
吉林森工,600189,5.5,5.0,5.1,5.5,8.0,5.4
锦州港,600190,5.6,6.2,5.5,5.6,6.0,4.8
华资实业,600191,5.1,5.9,3.9,5.5,5.8,4.5
长城电工,600192,5.7,6.4,5.2,5.6,6.5,4.9
ST创兴,600193,5.3,6.3,3.9,5.6,5.3,5.1
中牧股份,600195,6.3,6.8,5.8,5.5,7.0,6.2
复星医药,600196,6.1,6.2,4.6,5.6,7.0,7.2
伊力特,600197,6.5,8.3,3.7,5.8,8.0,6.5
大唐电信,600198,4.0,3.5,1.6,5.5,6.3,4.8
金种子酒,600199,5.7,7.8,2.0,6.6,8.0,4.8
江苏吴中,600200,4.6,4.9,2.4,5.4,7.1,4.6
生物股份,600201,5.7,6.0,5.1,5.7,7.0,5.3
哈空调,600202,5.8,5.6,4.3,6.2,6.5,6.7
福日电子,600203,5.6,5.6,3.8,5.5,6.5,6.6
有研新材,600206,4.3,3.4,2.3,5.9,6.0,5.4
安彩高科,600207,5.1,5.8,4.3,5.5,7.0,3.9
新湖中宝,600208,5.4,6.0,4.0,5.7,6.3,5.2
ST罗顿,600209,5.5,6.5,4.5,5.7,6.3,4.6
紫江企业,600210,5.1,5.8,2.8,5.1,6.5,5.7
西藏药业,600211,5.8,5.6,4.7,5.9,7.0,6.2
江泉实业,600212,5.0,6.4,2.9,5.5,5.7,4.3
亚星客车,600213,5.2,6.0,2.6,5.5,6.5,5.6
长春经开,600215,4.9,5.2,3.0,6.1,6.7,4.8
浙江医药,600216,4.1,3.0,1.8,5.3,7.1,5.3
中再资环,600217,5.8,7.3,1.8,5.9,8.5,6.1
全柴动力,600218,5.0,5.5,1.6,5.5,6.7,6.3
